name,code_ne,r_type,address,tel,score,detail,strong,datalab_1,review_num,blog_num,x,y
찡어찡어,33972087,오징어요리,서울 중랑구 면목로 454,02-493-9393,4.51,상봉역에서 5분거리 대충찾아봐,,"{'인기토픽': ['짬뽕', ', 술집', ', 오징어회', ', 오징어순대', ', 오징어튀김'], '찾는목적': ['퓨전요리']}",196,146,127.086792698173,37.5923674937944
비스트로일상,1308824133,이탈리아음식,서울 중랑구 면목로 429 킴스아파트 101호,0507-1355-2767,4.82,* 7호선 면목역1번 출구에서 직진으로 140m가량 오셔서 재나양과점을끼고 왼쪽 골목으로 돌아보시면 10m 안쪽 왼편에 위치하고있습니다. * 면목 초등학교 바로 길 건너편 입니다.,,{},145,35,127.086826066156,37.5901934659094
단조,1940558750,"카페,디저트",서울 중랑구 중랑천로10길 68 3층,0507-1345-8246,4.7,"카페 단조는 작품 전시를 즐기며 함께 클래스를 들을 수 있는 복합예술공간 입니다. 직장인, 대학생, 주부 등 성인미술을 배울 수 있으며 수채화, 아크릴, 추상화, 명화, 인테리어 그림 등 초보들도 함께 마시고 배우는 공 간을 운영합니다. -커피와 와인이 있는 카페 -전시 -클래스(원데이클래스, 정규반) -소모임 공간대여 -...",,{},180,76,127.076809702718,37.5923397242164
사계초밥,35586766,"초밥,롤",서울 중랑구 사가정로 363-2 다솜어린이집,02-493-2936,4.36,사가정역 2번출구로 나와 우측큰길로 300m 직진 하시면 됩니다^^!!,,"{'분위기': ['아담한'], '인기토픽': ['초밥', ', 간장새우', ', 냉모밀', ', 일식집', ', 장어'], '찾는목적': ['숨은맛집', ', 숨겨진', ', 신선한', ', 싱싱한', ', 코스요리']}",139,53,127.085143899276,37.5811746725841
금화왕돈까스 용마산역점,1418145567,돈가스,서울 중랑구 용마산로 248 1층,0507-1373-7333,4.33,"용마산역 1,2번출구 도보 5분거리 내 위치 용마폭포공원 도보 5분 내 위치",,{},671,53,127.08848531425,37.5752055633554
루앙의부엉이,1089086852,베이커리,서울 중랑구 사가정로 374 킴스타워 1층 101호,02-6237-1083,4.65,킴스타워 1층 대로변에 위치하고 있습니다.,,{},403,43,127.086100158493,37.5806442849043
장수살롱,1459300745,"맥주,호프",서울 중랑구 면목로55길 18,02-432-3758,4.44,7호선 사가정역 1번출구로 나오셔서 진행방향으로 400m직진 홈플러스익스프레스에서 좌회전후 100m전방에 위치,,{},34,132,127.087318416683,37.5843189919572
초가네장어구이,352302779,"장어,먹장어요리",서울 중랑구 면목로44길 12 초가네장어구이,02-435-4225,4.39,4번출구에서 큰길을 건너시면서 오른편 그랜드약국 골목으로 50m 들어오시면 초가네장어구이가 오른편에 있습니다,,{},426,316,127.089237102138,37.5811861552442
스테이,1734506468,피자,서울 중랑구 동일로92길 40 사가정센트럴아이파크 상가 2동 201호,02-6404-4850,4.64,대중교통 : 지하철 7호선 사가정역 2번 출구에서 사가정센트럴 아이파크 방면 도보 5분 자가운전 : 네비게이션 '사가정센트럴아이파크' 검색 후 110동 앞 상가 2동으로 오셔서 상가 뒷편 주차장에 주차,,{},53,19,127.080375944624,37.5818929536315
소문난감자탕,37549531,감자탕,서울 중랑구 면목로49길 50,02-435-1892,4.48,사가정역 1번출구에서 녹색병원 방향 300M,,{},98,20,127.085679052228,37.5829516748803
진아구 사가정점,1046751616,"아귀찜,해물찜",서울 중랑구 사가정로 361 1층,02-433-1049,4.36,사가정역 2번 출구에서 도보 5분거리입니다.,,{},320,112,127.084764896098,37.5812024256455
컨센트릭,1166966950,"카페,디저트",서울 중랑구 면목로22길 38 1층,02-434-3331,4.44,용마산역 3번 출구로 나오셔서 200m 직진 하시면 정면에 있습니다. 거리 집중 단속으로 주차가 불가능 한 점 양해 부탁드립니다.,,{},31,13,127.085805432494,37.5717332162675
참맛깔곱창,21037931,"곱창,막창,양",서울 중랑구 면목로74길 7,02-439-0554,4.33,면목역3번출구 맞은편으로 동원시장들어오시다 왼쪽에 참맛깔곱창입니다♡,,{},874,102,127.087998050553,37.589217274004
바다마차,18878244,생선회,서울 중랑구 용마산로 298 참배움터학원,02-496-8563,4.45,동네 맛집~,,"{'인기토픽': ['매운탕', ', 전어회', ', 횟집'], '찾는목적': ['싱싱한']}",145,25,127.091830351548,37.5788891555085
토리아에즈 사가정점,1811754967,이자카야,서울 중랑구 면목로48길 65 1층,0507-1475-1312,4.45,사가정역 1번출구 도보 5분거리. 신한은행 건물 옆 큰 골목으로 직진하시면 됩니다. 매장에 주차장이 없어 차량이용시 사가정공원 공영주차장 이용 바랍니다. (유료/도보5분거리),,{},60,11,127.092276699985,37.5820722878233
슌락,33758704,일식당,서울 중랑구 겸재로 187-10 1층슌락,0507-1322-4459,4.4,저희슌락은 '제철음식을 즐기다' 라는 뜻으로 사시미.구이.튀김.나베등 다채로운 메뉴를 일본사케.소주등 다양한음료와 함께즐기실수있습니다,,"{'분위기': ['깨끗한'], '인기토픽': ['이자카야', ', 술집', ', 생연어', ', 시장', ', 연어회'], '찾는목적': ['신선한', ', 퓨전요리']}",69,213,127.088451101732,37.5890598924336
통큰소무한리필 사가정점,1340620053,소고기구이,서울 중랑구 면목로 352 1층 통큰소무한리필,02-435-9297,4.51,"이용요금 평일 런치20,800원 주말/공휴일 22,800원 초등학생 : 12,800원 어린이 36개월이상: 8,000원 10 가지의 냉장소고기와 돼지고기를 22,800원에 즐기실수 있습니다. 10여가지의 뷔페음식도 함께 준비하였습 니다. 항상 노력하는 통큰소가 되겠습니다.",,{},439,150,127.088626152995,37.583335754749
사가정만두만,1150551235,만두,서울 중랑구 면목로44길 57,02-491-9624,4.41,중랑구 면목동466-23번지이며 사가정시장(구.도개비시장)위쪽거의끝부분에 위치하고있으며 차를가지고 오실분은 미리 전화주시면 주차여부를 확인해드립니다^^,,{},587,62,127.091783377534,37.5810165280222
털보왕족발,31786592,"족발,보쌈",서울 중랑구 동일로109길 71,0507-1412-7667,4.37,서울시 중랑구 면목2동 182-32번지 1층 털보왕족발 대중교통 : 중랑역 4번출구 네비게이션 : 털보족발 서울시 면목동,,{},101,47,127.076212694227,37.5910552967707
숯불닭갈비에 반하닭,38414883,"치킨,닭강정",서울 중랑구 면목로 352 1층,0507-1398-9299,4.49,사가정역 1번 출구에서 면목역 방향으로 100m 직진 후 파크랜드와 하남돼지집 길 건너편에 있는 원할머니보쌈과 길동우동 골목 안쪽으로 10m 이동(사가정역 1번 출구부터 도보 3분),,"{'분위기': ['깔끔한분위기', ', 아담한', ', 깨끗한', ', 친절한', ', 모던한'], '인기토픽': ['닭발', ', 닭갈비집', ', 닭똥집', ', 막국수', ', 숯불닭갈비'], '찾는목적': ['데이트', ', 새로오픈한']}",133,116,127.088626152995,37.583335754749
코코멧챠,1175964530,일식당,서울 중랑구 면목로 304,0507-1313-4707,4.25,사가정 역 4번 출구에서 스타벅스 방향으로 걸어오시면 첫 번째 사거리 좌측에 위치해 있습니다. (조마루 감자탕 바로 옆),,{},155,83,127.087441923608,37.579371275831
화계장터,1327934616,닭갈비,서울 중랑구 겸재로 199,02-433-1228,4.57,면목역2번출구에서 200m 직진후 신호등 건너서 바로 보입니다.,,{},30,6,127.089663161784,37.589055734374
향촌칼국수,35279986,"칼국수,만두",서울 중랑구 면목로55길 10,02-437-1491,4.37,사가정에서 면목역 방향 홈플러스 익스프레스 골목 안쪽에 위치해 있습니다,,"{'인기토픽': ['칼국수', ', 바지락', ', 막국수', ', 닭칼국수', ', 콩국수']}",273,201,127.087668379586,37.5843267513983
자가제빵선명희피자 면목본점,20667954,피자,서울 중랑구 면목로48길 11,0507-1404-7124,4.76,"**예약 후 따로 연락을 드리지 않습니다. 예약 시간에 맞게 제품을 준비 진행합니다. 참고 부탁드립니다** 자 가제빵 선명희 피자는 2006년 수제치즈바이트 전문점인 정통손피자로 시작하여 고객님의 입맛과 건강, 가격까지 만족시켜드릴 피자를 만들기 위해 노력하여 빵이 맛있는 최고의 가성비 피자로 고객님의 입...",,"{'분위기': ['조그마한'], '인기토픽': ['피자집', ', 피자', ', 피맥', ', 빵집', ', 파스타'], '찾는목적': ['신선한']}","1,147","1,106",127.089395558933,37.5822885808998
태능배밭갈비,18206209,돼지고기구이,서울 중랑구 동일로143길 30,02-973-9292,4.3,중화역 4번 출구로 나오셔서 첫번째 사거리 까지 직진 후 좌회전 하셔서 다음 사거리 까지 직진 1시 방면 코 너에 있습니다.,,"{'인기토픽': ['돼지갈비', ', 냉면', ', 소갈비', ', 왕갈비', ', 갈비집']}",447,88.0,127.076826154123,37.6052573988475
홍어본가,20869736,"해물,생선요리",서울 중랑구 동일로 867,010-7763-2940,4.37,"7호선 먹골역 5번출구에서 중화동 방향으로 220미터 직진하세요~^^ 한국전력 동부지사 or 호텔 드시엘(회 색 건물) 맞은 편에 위치하고 있습니다. 버스는 1224, 1227, 105, 146, 202 승차하셔서 한국전력동부지사 정 류장에 하차 후 전화주세요~",,{},234,20.0,127.078010880788,37.6077816450804
진라멘,1119485977,일본식라면,서울 중랑구 공릉로 44 1층 진라멘,02-213-5467,4.51,매장에 전화가 없습니다. 항상 한결같은 음식으로 보답하겠습니다. 감사합니다.,,{},129,84.0,127.078376355298,37.6145888245537
한참치,34363385,생선회,서울 중랑구 공릉로 32 공감대 아파트 상가1층,02-949-0448,4.15,본점ᆞ먹골역 1번출구로 나오셔서 정면으로200미터 나오시면 우측에 위치합니다 02.949.0448 강남구 가로 수길 3호점. 강남구 신사동 532-2 2층 ( 02 518 3733,,"{'분위기': ['고급진', ', 친절해서', ', 분위기좋은', ', 프라이빗', ', 고급스러운'], '인기토픽': ['초밥', ', 젓갈', ', 물회', ', 참치무한리필', ', 참치회'], '찾는목적': ['재방문', ', 싱싱한', ', 코스요리', ', 데이트', ', 점심특선']}",220,318.0,127.078318153395,37.6136313827671
연스시,1721114675,"초밥,롤",서울 중랑구 동일로 932 묵동자이아파트,02-978-9777,4.32,^^,,{},197,131.0,127.077557139207,37.6138393830212
스토어드커피,1608587059,"카페,디저트",서울 중랑구 동일로157길 22 1층카페,070-8823-7669,4.45,주차는 매장 앞 1대 가능합니다! 혹시 모르니 연락주세요~!,,{},108,65.0,127.076485605145,37.609892850426
몬트카페베이커리,1731985328,베이커리,서울 중랑구 중랑역로 199-1,02-972-5335,4.39,서울시 중랑구 중랑역로199-1 몬트카페 베이커리 먹골역7번출구 도보3분거리. 묵동성당앞 위치,,{},371,71.0,127.075643274755,37.6113000173731
스시고메이,36561242,"초밥,롤",서울 중랑구 공릉로 8-8,02-948-7778,4.35,지하철 7호선 먹골역 1번출구로 나와서 T-world와 이니스프리가 있는 골목으로 바로 우회전하면 '스시고메이'가 있습니다.,,"{'분위기': ['작은공간', ', 친절한', ', 아담한'], '인기토픽': ['초밥', ', 아이스크림', ', 냉모밀', ', 일식집', ', 모밀'], '찾는목적': ['신선한', ', 코스요리', ', 착한가격']}",489,149.0,127.078369351791,37.6115847529887
항아리 김치찌개,33811619,"찌개,전골",서울 중랑구 중랑역로50길 4,0507-1434-1128,4.46,"지하철 6, 7호선 태릉입구역 7번 출구에서 먹골역 방향으로 4분정도...우리은행 맞은편 CU편의점 옆골목에 위치해 있습니디.",,"{'인기토픽': ['닭볶음탕', ', 김치찌개', ', 동태탕', ', 매운등갈비', ', 김치찜'], '찾는목적': ['재방문']}",155,98.0,127.077068220114,37.6155165327894
쪽갈비대통령 먹골본점,641761767,돼지고기구이,서울 중랑구 동일로163길 46,0507-1434-0316,4.51,먹골역 7번출구 앞에서 좌회전 하셔서 직진 하시면 사거리 건너서 골목안에 있습니다~~감사합니다.^^,,{},256,235.0,127.074684957326,37.6118241022709
탐포포,1853460875,"카페,디저트","서울 중랑구 숙선옹주로 9 , 2층",070-4115-8950,4.96,"자가용으로 오실경우 묵동이마트에 주차하시고 오시면 편하고 , 지하철은 먹골역 1번출구에서 내리셔서 이마트방향으러 길따라 쭉 오시면 보입니다 . 태릉입구는 7번출구에서 내려서 걸어오시면 되세요",,{},24,36.0,127.078355339145,37.6156086671666
스타벅스 묵동점,1032276040,카페,서울 중랑구 동일로 952,1522-3232,4.46,"지하철 : 태릉입구역 7번출구, 먹골역 1번출구에서 직진 버스 : 105, 146 묵동자이, 신도브래뉴 아파트 정류장 하차",,{},"1,570",62.0,127.076880465585,37.6153331239502
스시남,37521863,"초밥,롤",서울 중랑구 중랑역로 261,02-975-1093,4.44,,,"{'분위기': ['친절함', ', 조그마한'], '인기토픽': ['초밥', ', 새우튀김', ', 냉모밀', ', 생새우', ', 메밀국수'], '찾는목적': ['싱싱한']}",167,47.0,127.077256421242,37.6160212334198
묵동할머니떡볶이,37373116,떡볶이,서울 중랑구 공릉로12가길 14,02-979-6082,4.46,"*짜장소스,고추장,고추가루, 청양고추,고추씨의 황금 블렌딩기법* 순한맛: (6~7세 부터 가능) 35 중간맛+ 고추가루+짜장 육수 ) 3.5 밀떡 매운맛(엽떡의 70%맵기) 4.5 ~매운맛 떡볶이 마니아 전용`~ 시원한 냉쫄면 6.0 튀김 1인분 4.0 오뎅 0.75 치킨 컵밥 4.0 전품목 포장및 배달 가능",,"{'인기토픽': ['만두', ', 떡볶이', ', 고추장']}",350,,127.0805407262,37.6164019575123
CAMPxGRILL,36016131,돼지고기구이,서울 중랑구 동일로 929,02-6677-0043,4.37,"먹골역 7번출구에서 나오신 방향쪽으로 100미터 직진후 1층 부대찌게,광수육회집 2층입니다 주차장은 1층 부대찌게집 옆 작은 골목으로 진입후 바로 건물 뒷쪽으로 전면주차 가능(주차장협소)",,"{'분위기': ['독특한분위기', ', 편안한분위기', ', 분위기있는', ', 분위기좋은'], '인기토픽': ['쭈꾸미', ', 캠핑', ', 고기집', ', 오리고기', ', 삼겹살'], '찾는목적': ['싱싱한', ', 재방문', ', 데이트', ', 힐링', ', 나들이']}",161,226.0,127.076760276991,37.6133347197629
금화소곱창,1373643599,"곱창,막창,양",서울 중랑구 공릉로 56 1층 뒷편,0507-1315-0704,4.47,묵동구길 버스정류장에 하차하면 상록수 한의원이 있습니다 한의원 건물 뒤 주차장으로 입구가 있고 버스정류장에서 슈퍼와 휴대폰 매장 사이 골목으로 들어오시면 우측에 보입니다 묵동 300-1번지 뒷편,,{},69,,127.079115502481,37.6155448205089
산채가 묵동점,30940088,한식,서울 중랑구 동일로157길 30,02-948-1138,4.28,,,"{'분위기': ['편안한'], '인기토픽': ['한정식', ', 제육볶음', ', 곤드레밥', ', 더덕구이', ', 황태구이'], '찾는목적': ['웰빙', ', 숨은맛집', ', 착한가격', ', 싱싱한', ', 자극적인']}",360,123.0,127.075982688299,37.609832718929
채선당 묵동점,20079733,샤브샤브,서울 중랑구 동일로 942 위더스빌,02-948-7220,4.4,야채가 신선한 집 채선당 묵동점은 친환경야채와 호주산 청정 쇠고기를 주 재료로 깔끔하고 편안한 인테리어로 여러분을 맞이합니다!,,"{'인기토픽': ['만두', ', 고기완자', ', 버섯샤브샤브', ', 샤브샤브', ', 칼국수'], '찾는목적': ['싱싱한']}",428,60.0,127.077122619657,37.6146708296243
키엘 베이크샵,1005886790,"카페,디저트",서울 중랑구 동일로146길 17-52 1층,0507-1436-2331,4.83,당일 생산 및 판매하는 포장전문 구움과자점입니다. 발효 버터와 동물성 크림을 사용하고 식재료 외 첨가물 은 사용하지 않습니다. 단체주문은 미리 전화주세요💚,,{},23,9.0,127.079812335408,37.6072010142156
전설의짬뽕 묵동점,31394636,중식당,서울 중랑구 동일로 939,02-977-6523,4.27,,,"{'분위기': ['깨끗한', ', 고급스러운'], '인기토픽': ['찹쌀탕수육', ', 쟁반짜장', ', 중국집', ', 짜장면', ', 매운짬뽕']}",582,118.0,127.076470054806,37.6141731878979
설빙 묵동점,1028418059,빙수,서울 중랑구 중랑역로 242 2층,0507-1394-7768,4.4,묵2동 234-14 2층에 자리하고 있습니다. 주차가능(전화문의),,{},628,19.0,127.075538495141,37.614867278647
태명정육식당,36351764,정육식당,서울 중랑구 공릉로12가길 20,02-971-2972,4.46,영업시간 12:00 ~ 22:00입니다,,{},179,21.0,127.080831372549,37.6168266647518
묵동부대찌개,32960292,"찌개,전골",서울 중랑구 공릉로 42,02-974-4866,4.29,부대찌개 전문점,,{'인기토픽': ['부대찌개']},158,61.0,127.07828510818,37.6144135527798
원데이브래드,1536130760,카페,서울 중랑구 동일로160길 4,02-949-3552,4.37,,,{},187,69.0,127.078131085455,37.6106383320257
립스트커피,1315538866,"카페,디저트",서울 중랑구 동일로 932 자이아파트 201동 상가 1층 110호,0507-1441-1037,4.58,,,{},337,96.0,127.077557139207,37.6138393830212
옐로우카멜,1182643473,"카페,디저트",서울 중랑구 동일로161길 10 1층,010-6402-3576,4.88,옐로우카멜은 빈브라더스의 블랙수트/벨벳화이트/싱글오리진 원두를 사용하여 에스프레소 음료들은 원두 를 선택하여 커피를 제공하고 있습니다. 브루잉 커피는 이 달의 원두를 드실 수 있도록 매 달 다른 원두들이 소개됩니다. ## 라스트 오더는 20:30분까지 입니다##,,{},41,20.0,127.076973004322,37.6112693348218
황금코다리 태릉점,1589028235,"해물,생선요리",서울 중랑구 중랑역로 272 1층,02-434-5005,4.39,"맛과 즐거움을 담는 코다리조림 맛집 황금코다리! 막걸리무료, 셀프바, 황금다방, 대형주차장완비! ■ 방송현 황 MBC저녁일일드라마<찬란한내인생>제작지원 MBC<전지적참견시점>128회 방영 (20.10.31) MBC신년 특집<스타의 친구와 함께 부르는송>방영 (21.01.01) KBS2TV<트롯전국체전>방영(21.02.06) KBS2T...",,{},229,19.0,127.078404902553,37.6161038173526
먹고을전주콩나물국밥 묵동본점,18203812,한식,서울 중랑구 중랑역로 268,02-977-0038,4.26,,,"{'인기토픽': ['콩나물국밥', ', 돌솥밥', ', 게장', ', 간장게장', ', 굴밥']}","1,033",112.0,127.077971289131,37.6159625594125
연안식당 먹골역점,1666100378,"해물,생선요리",서울 중랑구 동일로 932 묵동자이아파트,0507-1348-8944,4.17,"먹골역 1번출구 200m, 이마트 묵동점 지상1층, 이마트 묵동점 주차장 공동사용 2시간 무료(차량등록시). 이마트 동시 이용시 최대3시간 무료",,{},439,81.0,127.077557139207,37.6138393830212
백스비어 묵동자이점,1075494874,"맥주,호프",서울 중랑구 숙선옹주로 6-9 자이1단지 100동 103호,02-949-2292,4.57,먹골역 1번출구,,{},82,22.0,127.077888682936,37.614842144969
금용각,15001615,중식당,서울 중랑구 동일로 927 금용각,02-436-4848,4.26,"먹골역 7번 출구 도보3분, 태릉입구 8번 출구 도보7분",,"{'인기토픽': ['짬뽕', ', 간짜장', ', 중국집', ', 짜장면', ', 탕수육']}",697,40.0,127.076780942662,37.613165140266
써브웨이 묵동점,1480004669,샌드위치,서울 중랑구 동일로 952,02-978-3434,4.38,태릉입구역에서 도보 5분. 스벅 묵동점 옆. Loft one 건물입니다.,,{},"1,096",24.0,127.076880465585,37.6153331239502
감자바우영양족발 본점,36203070,"족발,보쌈",서울 중랑구 동일로 946 묵동신도주상복합아파트,02-972-9566,4.39,,,"{'인기토픽': ['감자전', ', 족발', ', 막국수']}",517,64.0,127.07698944928,37.6150265366805
이가네곱창,37792427,"곱창,막창,양",서울 중랑구 동일로157길 5,02-979-0702,4.44,먹골역 5번 출구 다이소 뒷건물,,"{'인기토픽': ['순대', ', 닭똥집', ', 곱창', ', 케이크']}",418,58.0,127.077404115907,37.6097897189972
청평매운탕,18203824,"매운탕,해물탕",서울 중랑구 공릉로 46,02-976-9891,4.42,"메기매운탕만을 전문으로 하는 곳으로, 이미 많이 알려진 맛집이다. 점심 시간에는 오랫동안 기다려야 한다. 재료가 떨어지면 일찍 문을 닫기도 한다.",,"{'인기토픽': ['메기매운탕', ', 수제비', ', 어죽', ', 매운탕', ', 장어'], '찾는목적': ['신선한']}",556,168.0,127.078442759045,37.6147268118503
봉슐랭분식,1517216710,한식,서울 중랑구 공릉로 64 1층 봉슐랭분식,0507-1328-6851,4.63,먹골역1번출구 버스정류장에서 한 정거장 뒤 ->묵동구길 정류장에서 내리세요. 브래드인 하우스 옆 슈퍼골목으로 쭉 들어오세요. 이불집을 지나 왕순대국밥집까지 오시면 같은 건물 옆옆에 봉슐랭 분식입니다.,,{},49,,127.079671101969,37.6161110781793
카우웨이,1392425679,"스테이크,립",서울 중랑구 중랑역로 270-3,0507-1331-9567,4.64,"태릉입구역7번출구 400m 먹골역 1번,7번출구 도보 600m 스타벅스 _ 우리은행 골목 백악관나이트 근처( 20m) 전주콩나물 바로옆",,{},117,67.0,127.078273327891,37.6160334474251
춘향골남원추어탕 묵동점,11629436,추어탕,서울 중랑구 중랑역로 269,02-973-9526,4.36,"태릉입구역 7번 출구 먹골역 방면 100M 하나은행, 우리은행 사이 골목 100M 좌측에 위치.",,{},581,25.0,127.0779180531,37.61628677011
할매복집,13123412,복어요리,서울 중랑구 공릉로 82,02-979-7606,4.36,안녕하세요. 저희 할매복집은 복어탕 전문점으로 찾아주시는 고객 여러분의 사랑에 힘입어 항상 최고가 되 기 위해 열과 성을 다하고 행복과 기쁨을 함께 드리려고 노력하는 곳! 고객을 생각하는 마음과 가족 같은 마 음으로 정성껏 준비하고 친절로서 맞이하고 있습니다. 깨끗한 실내 공간과 아늑하고 편리한 시설로 ...,,"{'인기토픽': ['복어', ', 백반', ', 매운탕', ', 전복', ', 복국']}",179,37.0,127.079231971047,37.6177106275679
갓포라온,1360906582,이자카야,서울 중랑구 동일로 932 묵동자이아파트 201동 103호,02-3296-0045,4.75,먹골역 1번 출구에서 216M 태릉입구역 7번 출구에서 513M,,{},65,23.0,127.077557139207,37.6138393830212
포앤시드니 묵동자이점,31068206,베트남음식,서울 중랑구 동일로 932 묵동자이아파트,02-972-0075,4.56,"7호선 먹골역 1번출구에서 직진. 도보로 200m 자이아파트 상가 내(1층) 위치하고 있습니다. 이마트 주차장 이용(2시간 무료) 결제 시, 주차번호를 알려주세요.",,"{'분위기': ['고급진', ', 깨끗한', ', 깔끔한인테리어'], '인기토픽': ['치킨', ', 쌀국수', ', 튀김', ', 팟타이', ', 덮밥'], '찾는목적': ['신선한', ', 데이트', ', 비오는날', ', 착한가격']}",440,371.0,127.077557139207,37.6138393830212
최민석마구로,37026390,생선회,서울 중랑구 동일로 939 주사랑교회,02-977-0737,4.39,7호선 먹골역 7번출구에서 100M,,"{'분위기': ['친절함', ', 편안한분위기', ', 깨끗한', ', 프라이빗', ', 고급스러운'], '인기토픽': ['초밥', ', 젓갈', ', 간장새우', ', 횟집', ', 참치회'], '찾는목적': ['기념일', ', 신선한', ', 데이트', ', 코스요리', ', 새로오픈한']}",225,257.0,127.076470054806,37.6141731878979
브라더야끼,87543731,양갈비,서울 중랑구 숙선옹주로 6-9 묵동자이아파트1단지,02-972-9500,4.65,"7호선 먹골역과 6,7호선 태릉입구역 중간에 있는 자이 아파트 101동 지하주차장 입구 옆에 위치하고 있습니다. 주차가능 2시간 무료",,"{'분위기': ['고급진'], '인기토픽': ['짬뽕', ', 이자카야', ', 양고기', ', 파스타', ', 생맥주'], '찾는목적': ['데이트', ', 보양식']}",98,106.0,127.077888682936,37.614842144969
카페 기러기,1422134589,"카페,디저트",서울 중랑구 공릉로2가길 28,0507-1322-0715,4.67,먹골역 1번출구에서 약 170m 직진 후 정든닭발 골목으로 100m 올라오시면 Cu 편의점 옆에 위치하고 있습니다.,,{},96,35.0,127.07885197332,37.6133273040472
세컨드고메,145540340,브런치,서울 중랑구 동일로 927,0507-1413-8645,4.46,"7호선 먹골역 7번출구 도보2분소요. 6,7호선 태능입구역7번출구 도보4분소요 묵동 이마트 (자이 상가) 정문 바로 건너편 2층",,"{'분위기': ['분위기좋은', ', 세련된'], '인기토픽': ['피자', ', 로제파스타', ', 함박스테이크', ', 리조또', ', 디저트'], '찾는목적': ['신선한', ', 데이트', ', 결혼기념일']}",150,83.0,127.076780942662,37.613165140266
카페 포즈,1673928111,베이커리,"서울 중랑구 동일로 951 1, 2층",0507-1331-6605,4.49,"6호선 태릉역 8번출구, 7호선 2번 출구 남쪽으로 200미터 롯데시네마 중랑 내부에 있습니다.",,{},502,51.0,127.076057076024,37.6151499459916
황해칼국수,33431785,"칼국수,만두",서울 중랑구 숙선옹주로 3,02-974-8174,4.4,태릉입구역 7번 출구 우리은행 뒷편,,"{'인기토픽': ['만두', ', 수제비', ', 보리밥', ', 칼국수', ', 칼제비'], '찾는목적': ['비오는날', ', 경치']}",464,71.0,127.077826791952,37.615881655961
추대감네시골뼈다귀감자탕,13411428,감자탕,서울 중랑구 공릉로 81 은광교회,02-6401-9942,4.45,태릉입구역7번 출구에서 도보 6분 전화주시면 친절히 안내해 드리겠습니다.,,"{'인기토픽': ['감자탕', ', 수제비', ', 돈가스', ', 시래기', ', 아이스크림']}",429,63.0,127.078881832376,37.6175765248439
은선이네밥집,38522620,한식,서울 중랑구 동일로169길 34,0507-1403-7753,4.45,묵동동구햇살아파트 부근에 위치하고 있습니다.,,{},73,5.0,127.074743068915,37.6137577673695
태능설렁탕,18204552,"곰탕,설렁탕",서울 중랑구 공릉로 65 미림유치원,02-971-1511,4.37,,,"{'인기토픽': ['갈비찜', ', 갈비탕', ', 설렁탕']}",468,50.0,127.079320691885,37.6164615283138
청석골잔치국수,19587883,국수,서울 중랑구 중랑역로 152,02-948-9819,4.43,비빔국수랑 주먹밥 먹었는데 맛있어요. 국수는 참기름김치 많아서 살짝자극적이면서 고소하고 주먹밥은 멸치들어있어서 씹는 맛이 있네용,,{},128,22.0,127.076907060916,37.6069531889359
디저트39 묵동자이점,37531740,카페,서울 중랑구 동일로 932 묵동자이아파트,02-976-1090,4.33,먹골역 1번출구 도보 3분 (태릉입구역과 먹골역 사이에 있습니다),,"{'인기토픽': ['도쿄롤', ', 카페', ', 티라미수', ', 디저트', ', 케이크'], '찾는목적': ['힐링']}",242,48.0,127.077557139207,37.6138393830212
포메인 상봉이노시티점,33990171,베트남음식,서울 중랑구 망우로 353 이노시티 c동 -213호,0507-1367-9388,4.32,자가용 - 홈플러스 주차장에서 사이버대학쪽에 주차하시고 2층(주차장 완비) 도보 - 망우역 1번출구에서 중앙광장을 통해 에스컬레이터로 2층 홈플러스 - 엔터식스를 지나 이노시티 2층,,"{'인기토픽': ['깐풍기', ', 쌀국수', ', 팟타이', ', 덮밥'], '찾는목적': ['데이트']}",698,90,127.091624142481,37.5983328190955
어글리스토브 상봉점,79341071,브런치,서울 중랑구 상봉로 131 1층,02-433-8459,4.37,상봉 듀오트리스(상봉CGV건물) 1층(망우역 1번 출구 도보 5분 / 상봉역 2번 출구 도보 10분),,"{'분위기': ['분위기좋은'], '인기토픽': ['필라프', ', 브런치', ', 리코타치즈샐러드', ', 파스타', ', 스테이크'], '찾는목적': ['기념일', ', 홈메이드', ', 신선한', ', 데이트', ', 핫플레이스']}","2,278",467,127.092177640813,37.5974066200134
애슐리퀸즈 홈플러스 상봉점,34573008,패밀리레스토랑,서울 중랑구 망우로 353 상봉 프레미어스 엠코 (홈플러스 지하1층),0507-1424-1031,4.08,홈플러스 지하 1층 애슐리퀸즈,,"{'분위기': ['고급진'], '인기토픽': ['샐러드바', ', 피자', ', 파스타', ', 패밀리레스토랑', ', 스테이크'], '찾는목적': ['기념일', ', 핫플레이스', ', 신선한', ', 데이트', ', 나들이']}","2,094",612,127.091624142481,37.5983328190955
스시춘,1652192396,"초밥,롤",서울 중랑구 면목로90길 9 동일캐슬 101호,0507-1328-8351,4.42,상봉역 3번 출구 파리바게트 왼쪽 골목으로 걸어오시면 오른쪽에 스시춘. *상봉역 1분거리*,,{},163,29,127.086584864897,37.5945655252538
